"","(Intercept)","as.ordered(time_cts)0.333333333333333","as.ordered(time_cts)0.666666666666667","as.ordered(time_cts)1","as.ordered(time_cts)1.33333333333333","as.ordered(time_cts)1.66666666666667","as.ordered(time_cts)2","as.ordered(time_cts)2.33333333333333","as.ordered(time_cts)2.66666666666667","as.ordered(time_cts)3","as.ordered(time_cts)3.33333333333333","as.ordered(time_cts)3.66666666666667","as.ordered(time_cts)4","as.ordered(time_cts)4.33333333333333","as.ordered(time_cts)4.66666666666667","as.ordered(time_cts)5","as.ordered(time_cts)5.33333333333333","as.ordered(time_cts)5.66666666666667","as.ordered(time_cts)6","as.ordered(time_cts)6.33333333333333","as.ordered(time_cts)6.66666666666667","as.ordered(time_cts)7","as.ordered(time_cts)7.33333333333333","as.ordered(time_cts)8","as.ordered(time_cts)8.33333333333333","as.ordered(time_cts)8.66666666666667","as.ordered(time_cts)9","as.ordered(time_cts)9.33333333333333","as.ordered(time_cts)9.66666666666667","as.ordered(time_cts)10","as.ordered(time_cts)10.6666666666667","as.ordered(time_cts)11","time_cts","time_cts_tot","time_sd","time_lb","time_ub","spp","loc","id","spp2","id2","combo_sd","time_lb2","time_ub2","Species_SciName","Species_SciName2","Sig","loc.orig"
"21",0.435967307391839,0.0521172148819046,0.1426227912117,0.134037502502687,0.0129381159872532,-0.00931336238202843,0.0828296500798204,-0.476331404272586,-0.577034929467113,-0.230757697308354,-0.211480910671387,0.0182432492256843,0.224832961342069,0.439235817524405,0.524849470377662,0.0199519881149174,-0.0325073675672942,-0.0366009355958983,0.161304746769032,0.0316590249786111,-0.125893549420297,-0.257970469298235,0.211978366657798,0.176848804317247,0.356938917137006,0.0626176618853941,0.26850080443139,0.100636461937623,-0.39562811796269,-0.157532819364766,-0.174180683688149,0.200323488563055,0.0262376013992172,-0.000839516827403578,NA,NA,NA,"COIR",NA,"COIR:NATIVE","COIR","COIR:NATIVE",0.0312485303445104,-0.062086636302644,0.0604076026478368,"C. iris","C. iris","Not Significant","NATI"
"22",-0.345505531613895,-0.408983220213433,-0.388654795328856,-0.145385367624551,-0.229400776368948,-0.280870929950605,-0.148617315097954,0.085868786225347,0.492772253709959,0.184231737010213,-0.0585737681266291,0.0641610977590165,0.136919820219132,-0.167249897643891,0.0928882111735663,-0.132290212294256,0.00780247408407327,0.400208824162439,-0.0786799217923657,-0.0575482577673695,0.717144182572959,0.162438759904593,0.174566100240711,0.0238287560206611,-0.0945193326583863,0.174720068577715,-0.160106537376683,-0.286787229087527,-0.0161931591326292,-0.167429495089474,0.0321223152738354,-0.168259087140858,0.00590668428431779,-0.021170433942303,NA,NA,NA,"COIR",NA,"COIR:SHRUB","COIR","COIR:SHRUB",0.0338970427682177,-0.0876086377680096,0.0452677698834036,"C. iris","C. iris","Not Significant","SHRU"
"23",-0.189441416525832,0.0690545635633914,-0.123960645039268,-0.0606159658965896,-0.07966358652764,0.304175416719575,0.0415964263042693,-0.164442588629593,-0.0474185433461578,-0.0583413757736426,-0.148564769544227,-0.177739514280487,-0.104174378521094,-0.172208349480461,-0.122041467527144,0.0627402994182545,0.332801868163416,0.163499956886386,0.157703826373396,0.366266747074534,0.0826783654471177,-0.0075829620634854,-0.108151436779717,-0.0281304816588942,0.0136540939316078,-0.00487906207241892,-0.0359807799164025,-0.115989401430325,-0.133497535512481,-0.0700963797505756,-0.101973783820833,-0.0336644674339269,-0.0108332135729111,-0.0379103317995319,NA,NA,NA,"CRAN",NA,"CRAN:MIXED","CRAN","CRAN:MIXED",0.0393208427732053,-0.114979183635014,0.0391585200359506,"C. antisiensis","C. antisiensis","Not Significant","MIXE"
"24",0.350267007265194,0.00641766068101671,0.419045551998632,0.00696157288411572,-0.200025718045385,0.131293243362661,0.293119604404771,-0.0656643084771264,-0.291772979871697,0.0288131370716244,-0.0647223700931783,-0.433795663246285,-0.301427582969271,-0.218445940006504,0.0814678305422595,-0.0986921388419829,0.212251114956182,0.11786946311322,0.49799967498877,0.22723222088594,-0.176628059606788,0.14579012414491,0.397813797470572,0.307959153268958,0.0246338250447077,0.226803861210312,-0.0419643509926964,-0.00395504139943147,0.327013443737207,-0.206835158929457,-0.391113448578499,-0.287391096630441,0.00531083420896031,-0.0217662840176604,NA,NA,NA,"DICY",NA,"DICY:MIXED","DICY","DICY:MIXED",0.0321987811056617,-0.0848758949847574,0.0413433269494365,"D. cyanea","D. cyanea","Not Significant","MIXE"
"25",0.143442060952212,-0.312915542856531,-0.159625095645538,0.356823975598288,0.602653575210993,0.576371324387159,0.202224217215288,-0.186143354552379,-0.066711554445639,-0.0809556087038118,-0.135772106501808,-0.347721504252179,-0.333832412719926,-0.270667110476913,-0.109291609981567,-0.150613178921154,-0.0169836675837057,0.113518993594987,0.330344892438269,0.504580728734163,0.257756454085882,-0.218826447102035,-0.298738540485319,-0.272084905698141,-0.0263449526119745,0.333448792006662,0.234811782867255,-0.0308138159999464,-0.0272924859261907,-0.0195915466064823,-0.076891191888961,0.000796009991203631,0.00340713741364362,-0.0236699808129771,NA,NA,NA,"DICY",NA,"DICY:NATIVE","DICY","DICY:NATIVE",0.0336846723007215,-0.0896919385223913,0.042351976896437,"D. cyanea","D. cyanea","Not Significant","NATI"
"26",-0.143589070757025,0.0399067405786492,0.252732965329646,-0.240595122497971,-0.312799969209464,-0.158658201499633,-0.173481167057422,-0.221064871343635,-0.166762209101272,-0.0207129774929171,-0.307739270723173,-0.289319677958226,-0.059747190823765,-0.180064069306831,-0.317239243567982,0.0671625839771499,0.648692372202545,0.315677861004252,-0.135510821728924,-0.211195104283574,0.146745415763052,0.13472934360895,0.0935679791349973,0.251277804315361,0.750537184524762,0.0560597920608989,0.0327075330652899,0.194537451677033,-0.135722120687536,-0.0702030198969931,0.0431639789537849,-0.177025700391709,0.0259272460584075,-0.00114987216821326,NA,NA,NA,"DICY",NA,"DICY:SHRUB","DICY","DICY:SHRUB",0.0341873419474296,-0.0681570623851753,0.0658573180487488,"D. cyanea","D. cyanea","Not Significant","SHRU"
"27",0.00135624398497072,0.391038334398053,0.196363424589997,0.161482927175673,-0.1138889439716,-0.0127789625665317,-0.022436538398946,0.0113426530627051,-0.153378057684623,-0.025035100751742,-0.172072165124647,-0.0184257736087786,0.0244390068002718,0.00397093740245694,-0.212408146481358,-0.0648181761802529,0.222635448574272,-0.046401341768653,-0.014245680886039,0.200354355573459,0.10609718507435,0.00476945612215033,0.112239127376628,0.106956635000876,0.0387850000648386,-0.14932851774364,-0.0594338762157427,-0.206126186620509,-0.253326298668717,-0.134848471650965,-0.0543916327606416,-0.0387087716211492,-0.0271314900900877,-0.0542086083167084,NA,NA,NA,"DIHU",NA,"DIHU:MIXED","DIHU","DIHU:MIXED",0.0343080408246314,-0.121452368332986,0.0130351516995691,"D. humeralis","D. humeralis","Not Significant","MIXE"
"28",-0.454634087014251,-0.0169292146539947,-0.0512806590144699,-0.0436353401319424,-0.0220699954524965,-0.0305033096153283,-0.0292497451700341,0.0630769434999657,0.241141017705088,-0.12336503978749,-0.0332404778246568,0.0117019382622297,0.0641064211428226,-0.0461708398200417,-0.219205851467725,-0.218145389383215,-0.128207463281615,-0.212535633441667,-0.209943229866733,-0.13144659215455,-0.231618839196409,-0.149969639551403,0.00778099006797476,0.176107936615317,-0.00132990886184992,-0.180575434015427,-0.0559969403626288,-0.0674451445820929,-0.170568215125892,-0.00079203796619662,0.18740096966218,0.630535624405991,0.00537237402008829,-0.0217047442065325,NA,NA,NA,"DIHU",NA,"DIHU:NATIVE","DIHU","DIHU:NATIVE",0.0370475808775171,-0.0943180027264659,0.050908514313401,"D. humeralis","D. humeralis","Not Significant","NATI"
"29",1.04715886728835,-0.413730537398527,0.893089983957185,-0.00166183948382104,0.399953766701788,0.2551757128823,0.295108356838667,0.227147986638193,0.0118111657783792,-0.274486286871476,-0.368967844079692,-0.196440616444007,-0.402443540928609,-0.274678607304068,0.26652637206527,0.481149259717026,0.462064868362585,0.0746492140267045,0.314759055500693,0.0619787597069854,-0.065426574578252,0.373029480057403,0.00488094377943442,-0.0303270209770909,-0.106757013076238,0.146676720041452,0.0984943916409033,0.0479140955353623,-0.235991953874256,-0.0236338474550348,0.188325390365407,-0.27804890940677,0.0199138307976709,-0.00716328742894987,NA,NA,NA,"DIHU",NA,"DIHU:SHRUB","DIHU","DIHU:SHRUB",0.0287766767103303,-0.0635655737811973,0.0492389989232976,"D. humeralis","D. humeralis","Not Significant","SHRU"
"30",-0.230480700623731,-0.158144311818555,-0.042114027416746,0.0166727317805126,0.0981219148885027,0.0254205758933342,-0.0127278251350032,-0.0681765325839264,-0.0183752632348496,0.00644941497238617,0.0400404656016427,0.0180222668430444,0.0205008486004486,0.0508452250955892,0.00114344595436903,-0.0470041033654844,-0.159042017505908,-0.0631043770892157,-0.0529414113356163,-0.114739100975183,-0.0327584452147245,0.00469526787756946,0.0485310275604701,0.0254618674213948,0.0370017707914524,0.0165849342095869,0.0187111826204614,0.0462706208647882,0.0152752575307695,0.00504280012393126,0.00166477278950596,0.000549589191038349,-0.00191285117662582,-0.0289899694032466,NA,NA,NA,"DUTA",NA,"DUTA:SHRUB","DUTA","DUTA:SHRUB",0.04100119997617,-0.10935232135654,0.0513723825500466,"D. taeniata","D. taeniata","Not Significant","SHRU"
"31",0.290965664873393,0.104984291890828,0.0694295427882731,0.248994692084634,0.363532888760777,-0.297501446818423,0.208974917968833,0.231879267970809,-0.191296791596046,0.358670385696669,0.0605773053929918,0.0455472126400303,0.350269753835552,0.379561954978529,0.138745699533393,-0.0118304169588271,0.0139621849766278,0.0755701088506842,-0.201075368372055,0.181780741737864,-0.284137847615351,-0.1226937696234,-0.214530849028781,-0.0127972137542723,0.29390664975096,0.0280320152550389,-0.255529897256123,-0.253993467663132,-0.240176238556327,-0.296617292014638,-0.275231735957048,-0.0717857304502894,-0.0426631645058379,-0.0697402827324587,NA,NA,NA,"ERLU",NA,"ERLU:MIXED","ERLU","ERLU:MIXED",0.0344053377605028,-0.137174744743044,-0.00230582072187328,"E. luciani","E. luciani","Significant","MIXE"
